f127.0.0.1:2222,127.0.0.1:1111	2212	4	0	25	4
f127.0.0.1:2222,127.0.0.1:1111	2215	3
f127.0.0.1:1111,127.0.0.1:2222	2216	2
f127.0.0.1:2222,127.0.0.1:1111	2216	3	0	25	4
f127.0.0.1:2222,127.0.0.1:1111	2223	2
f127.0.0.1:2222,127.0.0.1:1111	2229	1
f127.0.0.1:2222,127.0.0.1:1111	2233	0
f127.0.0.1:1111,127.0.0.1:2222	3208	1	26	0	3
f127.0.0.1:1111,127.0.0.1:2222	3212	0
f127.0.0.1:2222,127.0.0.1:1111	3212	1	0	26	4
f127.0.0.1:2222,127.0.0.1:1111	3218	0
f127.0.0.1:1111,127.0.0.1:2222	3219	1	27	0	3
f127.0.0.1:1111,127.0.0.1:2222	3219	2	28	0	3
f127.0.0.1:1111,127.0.0.1:2222	3223	1
f127.0.0.1:2222,127.0.0.1:1111	3223	2	0	27	4
f127.0.0.1:1111,127.0.0.1:2222	3227	1
f127.0.0.1:2222,127.0.0.1:1111	3227	2	0	28	4
f127.0.0.1:2222,127.0.0.1:1111	3229	1
f127.0.0.1:1111,127.0.0.1:2222	3229	2	29	0	3
f127.0.0.1:1111,127.0.0.1:2222	3233	1
f127.0.0.1:2222,127.0.0.1:1111	3233	2	0	29	4
f127.0.0.1:2222,127.0.0.1:1111	3238	1
f127.0.0.1:1111,127.0.0.1:2222	3238	2	30	0	3
f127.0.0.1:1111,127.0.0.1:2222	3238	3	31	0	3
f127.0.0.1:1111,127.0.0.1:2222	3242	2
f127.0.0.1:2222,127.0.0.1:1111	3243	3	0	30	4
f127.0.0.1:2222,127.0.0.1:1111	3243	2
f127.0.0.1:2222,127.0.0.1:1111	3243	-1	0	30
f127.0.0.1:2222,127.0.0.1:1111	3245	1
f127.0.0.1:1111,127.0.0.1:2222	3245	2	32	0	3
f127.0.0.1:1111,127.0.0.1:2222	3246	1
f127.0.0.1:2222,127.0.0.1:1111	3247	2	0	31	4
f127.0.0.1:2222,127.0.0.1:1111	3252	1
f127.0.0.1:1111,127.0.0.1:2222	3252	2	33	0	3
f127.0.0.1:1111,127.0.0.1:2222	3252	1
f127.0.0.1:1111,127.0.0.1:2222	3253	2	34	0	3
f127.0.0.1:1111,127.0.0.1:2222	3253	3	35	0	3
f127.0.0.1:2222,127.0.0.1:1111	3253	4	0	32	4
f127.0.0.1:2222,127.0.0.1:1111	3259	3
f127.0.0.1:1111,127.0.0.1:2222	3259	4	36	0	3
f127.0.0.1:1111,127.0.0.1:2222	3260	3
f127.0.0.1:2222,127.0.0.1:1111	3261	4	0	33	4
f127.0.0.1:1111,127.0.0.1:2222	3261	3
f127.0.0.1:2222,127.0.0.1:1111	3261	4	0	34	4
f127.0.0.1:1111,127.0.0.1:2222	3265	3
f127.0.0.1:2222,127.0.0.1:1111	3265	4	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	3266	3
f127.0.0.1:1111,127.0.0.1:2222	3266	4	37	0	3
f127.0.0.1:2222,127.0.0.1:1111	3272	3
f127.0.0.1:1111,127.0.0.1:2222	3272	4	38	0	3
f127.0.0.1:1111,127.0.0.1:2222	3275	3
f127.0.0.1:1111,127.0.0.1:2222	3275	2
f127.0.0.1:2222,127.0.0.1:1111	3275	3	0	36	4
f127.0.0.1:2222,127.0.0.1:1111	3275	4	0	37	4
f127.0.0.1:2222,127.0.0.1:1111	3281	3
f127.0.0.1:1111,127.0.0.1:2222	3282	4	39	0	3
f127.0.0.1:1111,127.0.0.1:2222	3282	5	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	3284	4
f127.0.0.1:2222,127.0.0.1:1111	3284	5	0	38	4
f127.0.0.1:2222,127.0.0.1:1111	3286	4
f127.0.0.1:1111,127.0.0.1:2222	3287	5	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	3290	4
f127.0.0.1:2222,127.0.0.1:1111	3290	5	0	39	4
f127.0.0.1:2222,127.0.0.1:1111	3292	4
f127.0.0.1:1111,127.0.0.1:2222	3292	5	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	3294	4
f127.0.0.1:2222,127.0.0.1:1111	3294	5	0	40	4
f127.0.0.1:1111,127.0.0.1:2222	3298	4
f127.0.0.1:2222,127.0.0.1:1111	3299	5	0	41	4
f127.0.0.1:2222,127.0.0.1:1111	3300	4
f127.0.0.1:1111,127.0.0.1:2222	3301	5	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	3304	4
f127.0.0.1:2222,127.0.0.1:1111	3305	5	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	3307	4
f127.0.0.1:1111,127.0.0.1:2222	3307	5	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	3307	4
f127.0.0.1:1111,127.0.0.1:2222	3307	-1	44	0
f127.0.0.1:1111,127.0.0.1:2222	3309	3
f127.0.0.1:2222,127.0.0.1:1111	3309	4	0	43	4
f127.0.0.1:2222,127.0.0.1:1111	3311	3
f127.0.0.1:1111,127.0.0.1:2222	3311	4	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	3311	5	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	3311	4
f127.0.0.1:1111,127.0.0.1:2222	3311	-1	46	0
f127.0.0.1:1111,127.0.0.1:2222	3315	3
f127.0.0.1:2222,127.0.0.1:1111	3315	4	0	43	4
f127.0.0.1:2222,127.0.0.1:1111	3315	3
f127.0.0.1:2222,127.0.0.1:1111	3315	-1	0	43
f127.0.0.1:2222,127.0.0.1:1111	3321	2
f127.0.0.1:1111,127.0.0.1:2222	3321	3	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	3326	2
f127.0.0.1:2222,127.0.0.1:1111	3326	3	0	43	4
f127.0.0.1:2222,127.0.0.1:1111	3327	2
f127.0.0.1:1111,127.0.0.1:2222	3327	3	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	3331	2
f127.0.0.1:2222,127.0.0.1:1111	3331	3	0	43	4
f127.0.0.1:2222,127.0.0.1:1111	3332	2
f127.0.0.1:1111,127.0.0.1:2222	3332	3	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	3336	2
f127.0.0.1:2222,127.0.0.1:1111	3336	3	0	43	4
f127.0.0.1:2222,127.0.0.1:1111	3343	2
f127.0.0.1:2222,127.0.0.1:1111	3348	1
f127.0.0.1:2222,127.0.0.1:1111	3353	0
f127.0.0.1:1111,127.0.0.1:2222	4332	1	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	4336	0
f127.0.0.1:2222,127.0.0.1:1111	4336	1	0	44	4
f127.0.0.1:2222,127.0.0.1:1111	4342	0
f127.0.0.1:1111,127.0.0.1:2222	4342	1	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	4342	2	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	4342	1
f127.0.0.1:1111,127.0.0.1:2222	4342	-1	46	0
f127.0.0.1:1111,127.0.0.1:2222	4346	0
f127.0.0.1:2222,127.0.0.1:1111	4346	1	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	4346	0
f127.0.0.1:2222,127.0.0.1:1111	4346	-1	0	45
f127.0.0.1:1111,127.0.0.1:2222	5342	1	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	5346	0
f127.0.0.1:2222,127.0.0.1:1111	5346	1	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	5352	0
f127.0.0.1:1111,127.0.0.1:2222	5352	1	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	5352	2	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	5356	1
f127.0.0.1:2222,127.0.0.1:1111	5356	2	0	46	4
f127.0.0.1:1111,127.0.0.1:2222	5360	1
f127.0.0.1:2222,127.0.0.1:1111	5360	2	0	47	4
f127.0.0.1:2222,127.0.0.1:1111	5362	1
f127.0.0.1:1111,127.0.0.1:2222	5362	2	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	5366	1
f127.0.0.1:2222,127.0.0.1:1111	5367	2	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	5372	1
f127.0.0.1:1111,127.0.0.1:2222	5372	2	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	5372	3	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	5376	2
f127.0.0.1:2222,127.0.0.1:1111	5376	3	0	49	4
f127.0.0.1:2222,127.0.0.1:1111	5378	2
f127.0.0.1:1111,127.0.0.1:2222	5378	3	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	5378	2
f127.0.0.1:1111,127.0.0.1:2222	5378	-1	51	0
f127.0.0.1:1111,127.0.0.1:2222	5380	1
f127.0.0.1:2222,127.0.0.1:1111	5380	2	0	50	4
f127.0.0.1:2222,127.0.0.1:1111	5387	1
f127.0.0.1:1111,127.0.0.1:2222	5387	2	52	0	3
f127.0.0.1:2222,127.0.0.1:1111	5391	1
f127.0.0.1:1111,127.0.0.1:2222	5391	2	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	5391	1
f127.0.0.1:1111,127.0.0.1:2222	5392	2	54	0	3
f127.0.0.1:2222,127.0.0.1:1111	5392	3	0	50	4
f127.0.0.1:2222,127.0.0.1:1111	5397	2
f127.0.0.1:1111,127.0.0.1:2222	5400	1
f127.0.0.1:1111,127.0.0.1:2222	5400	0
f127.0.0.1:2222,127.0.0.1:1111	5400	1	0	50	4
f127.0.0.1:2222,127.0.0.1:1111	5400	2	0	50	4
f127.0.0.1:2222,127.0.0.1:1111	5406	1
f127.0.0.1:2222,127.0.0.1:1111	5411	0
f127.0.0.1:1111,127.0.0.1:2222	6391	1	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	6396	0
f127.0.0.1:2222,127.0.0.1:1111	6396	1	0	51	4
f127.0.0.1:2222,127.0.0.1:1111	6401	0
f127.0.0.1:1111,127.0.0.1:2222	6402	1	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	6402	2	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	6406	1
f127.0.0.1:2222,127.0.0.1:1111	6406	2	0	52	4
f127.0.0.1:2222,127.0.0.1:1111	6406	1
f127.0.0.1:2222,127.0.0.1:1111	6406	-1	0	52
f127.0.0.1:1111,127.0.0.1:2222	6410	0
f127.0.0.1:2222,127.0.0.1:1111	6410	1	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	6416	0
f127.0.0.1:1111,127.0.0.1:2222	6416	1	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	6416	2	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	6416	3	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	6420	2
f127.0.0.1:2222,127.0.0.1:1111	6421	3	0	54	4
f127.0.0.1:1111,127.0.0.1:2222	6424	2
f127.0.0.1:2222,127.0.0.1:1111	6424	3	0	55	4
f127.0.0.1:2222,127.0.0.1:1111	6427	2
f127.0.0.1:1111,127.0.0.1:2222	6427	3	57	0	3
f127.0.0.1:1111,127.0.0.1:2222	6428	2
f127.0.0.1:2222,127.0.0.1:1111	6428	3	0	56	4
f127.0.0.1:1111,127.0.0.1:2222	6435	2
f127.0.0.1:2222,127.0.0.1:1111	6435	1
f127.0.0.1:2222,127.0.0.1:1111	6436	2	0	57	4
f127.0.0.1:1111,127.0.0.1:2222	6436	3	58	0	3
f127.0.0.1:2222,127.0.0.1:1111	6439	2
f127.0.0.1:1111,127.0.0.1:2222	6439	3	59	0	3
f127.0.0.1:1111,127.0.0.1:2222	6439	4	60	0	3
f127.0.0.1:1111,127.0.0.1:2222	6440	3
f127.0.0.1:2222,127.0.0.1:1111	6440	4	0	58	4
f127.0.0.1:2222,127.0.0.1:1111	6447	3
f127.0.0.1:1111,127.0.0.1:2222	6447	4	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	6447	3
f127.0.0.1:1111,127.0.0.1:2222	6447	-1	61	0
f127.0.0.1:1111,127.0.0.1:2222	6447	2
f127.0.0.1:2222,127.0.0.1:1111	6447	3	0	59	4
f127.0.0.1:1111,127.0.0.1:2222	6451	2
f127.0.0.1:2222,127.0.0.1:1111	6451	1
f127.0.0.1:1111,127.0.0.1:2222	6451	2	62	0	3
f127.0.0.1:2222,127.0.0.1:1111	6451	3	0	60	4
f127.0.0.1:1111,127.0.0.1:2222	6455	2
f127.0.0.1:2222,127.0.0.1:1111	6455	3	0	60	4
f127.0.0.1:2222,127.0.0.1:1111	6458	2
f127.0.0.1:1111,127.0.0.1:2222	6459	3	63	0	3
f127.0.0.1:2222,127.0.0.1:1111	6462	2
f127.0.0.1:1111,127.0.0.1:2222	6462	3	64	0	3
f127.0.0.1:1111,127.0.0.1:2222	6462	2
f127.0.0.1:1111,127.0.0.1:2222	6463	3	65	0	3
f127.0.0.1:2222,127.0.0.1:1111	6463	4	0	60	4
f127.0.0.1:1111,127.0.0.1:2222	6470	3
f127.0.0.1:1111,127.0.0.1:2222	6470	2
f127.0.0.1:2222,127.0.0.1:1111	6471	3	0	60	4
f127.0.0.1:2222,127.0.0.1:1111	6471	2
f127.0.0.1:2222,127.0.0.1:1111	6471	-1	0	60
f127.0.0.1:2222,127.0.0.1:1111	6471	3	0	60	4
f127.0.0.1:2222,127.0.0.1:1111	6472	2
f127.0.0.1:2222,127.0.0.1:1111	6474	1
f127.0.0.1:2222,127.0.0.1:1111	6487	0
f127.0.0.1:1111,127.0.0.1:2222	7462	1	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	7462	0
f127.0.0.1:1111,127.0.0.1:2222	7462	-1	61	0
f127.0.0.1:1111,127.0.0.1:2222	8463	1	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	8467	0
f127.0.0.1:2222,127.0.0.1:1111	8467	1	0	61	4
f127.0.0.1:2222,127.0.0.1:1111	8473	0
f127.0.0.1:1111,127.0.0.1:2222	8473	1	62	0	3
f127.0.0.1:1111,127.0.0.1:2222	8473	2	63	0	3
f127.0.0.1:1111,127.0.0.1:2222	8477	1
f127.0.0.1:2222,127.0.0.1:1111	8477	2	0	62	4
f127.0.0.1:1111,127.0.0.1:2222	8481	1
f127.0.0.1:2222,127.0.0.1:1111	8481	2	0	63	4
f127.0.0.1:2222,127.0.0.1:1111	8483	1
f127.0.0.1:1111,127.0.0.1:2222	8483	2	64	0	3
f127.0.0.1:1111,127.0.0.1:2222	8483	1
f127.0.0.1:1111,127.0.0.1:2222	8483	-1	64	0
f127.0.0.1:2222,127.0.0.1:1111	8492	0
f127.0.0.1:1111,127.0.0.1:2222	8492	1	65	0	3
f127.0.0.1:1111,127.0.0.1:2222	8492	2	66	0	3
f127.0.0.1:1111,127.0.0.1:2222	8496	1
f127.0.0.1:2222,127.0.0.1:1111	8497	2	0	63	4
f127.0.0.1:1111,127.0.0.1:2222	8500	1
f127.0.0.1:2222,127.0.0.1:1111	8501	2	0	63	4
f127.0.0.1:2222,127.0.0.1:1111	8502	1
f127.0.0.1:2222,127.0.0.1:1111	8512	0
f127.0.0.1:1111,127.0.0.1:2222	9492	1	64	0	3
f127.0.0.1:1111,127.0.0.1:2222	9497	0
f127.0.0.1:2222,127.0.0.1:1111	9497	1	0	64	4
f127.0.0.1:2222,127.0.0.1:1111	9497	0
f127.0.0.1:2222,127.0.0.1:1111	9497	-1	0	64
f127.0.0.1:1111,127.0.0.1:2222	10492	1	64	0	3
f127.0.0.1:1111,127.0.0.1:2222	10496	0
f127.0.0.1:2222,127.0.0.1:1111	10497	1	0	64	4
f127.0.0.1:2222,127.0.0.1:1111	10502	0
f127.0.0.1:1111,127.0.0.1:2222	10502	1	65	0	3
f127.0.0.1:1111,127.0.0.1:2222	10503	2	66	0	3
f127.0.0.1:1111,127.0.0.1:2222	10507	1
f127.0.0.1:2222,127.0.0.1:1111	10507	2	0	65	4
f127.0.0.1:1111,127.0.0.1:2222	10510	1
f127.0.0.1:2222,127.0.0.1:1111	10511	2	0	66	4
f127.0.0.1:2222,127.0.0.1:1111	10512	1
f127.0.0.1:1111,127.0.0.1:2222	10513	2	67	0	3
f127.0.0.1:1111,127.0.0.1:2222	10517	1
f127.0.0.1:2222,127.0.0.1:1111	10517	2	0	67	4
f127.0.0.1:2222,127.0.0.1:1111	10522	1
f127.0.0.1:1111,127.0.0.1:2222	10522	2	68	0	3
f127.0.0.1:1111,127.0.0.1:2222	10522	1
f127.0.0.1:1111,127.0.0.1:2222	10522	-1	68	0
f127.0.0.1:1111,127.0.0.1:2222	10522	2	69	0	3
f127.0.0.1:1111,127.0.0.1:2222	10526	1
f127.0.0.1:2222,127.0.0.1:1111	10526	2	0	67	4
f127.0.0.1:2222,127.0.0.1:1111	10528	1
f127.0.0.1:1111,127.0.0.1:2222	10528	2	70	0	3
f127.0.0.1:1111,127.0.0.1:2222	10528	1
f127.0.0.1:1111,127.0.0.1:2222	10528	-1	70	0
f127.0.0.1:2222,127.0.0.1:1111	10538	0
f127.0.0.1:1111,127.0.0.1:2222	11528	1	68	0	3
f127.0.0.1:1111,127.0.0.1:2222	11532	0
f127.0.0.1:2222,127.0.0.1:1111	11532	1	0	68	4
f127.0.0.1:2222,127.0.0.1:1111	11532	0
f127.0.0.1:2222,127.0.0.1:1111	11532	-1	0	68
f127.0.0.1:1111,127.0.0.1:2222	12528	1	68	0	3
f127.0.0.1:1111,127.0.0.1:2222	12532	0
f127.0.0.1:2222,127.0.0.1:1111	12532	1	0	68	4
f127.0.0.1:2222,127.0.0.1:1111	12532	0
f127.0.0.1:2222,127.0.0.1:1111	12532	-1	0	68
f127.0.0.1:1111,127.0.0.1:2222	13528	1	68	0	3
f127.0.0.1:1111,127.0.0.1:2222	13532	0
f127.0.0.1:2222,127.0.0.1:1111	13532	1	0	68	4
f127.0.0.1:2222,127.0.0.1:1111	13538	0
f127.0.0.1:1111,127.0.0.1:2222	13538	1	69	0	3
f127.0.0.1:1111,127.0.0.1:2222	13538	0
f127.0.0.1:1111,127.0.0.1:2222	13538	-1	69	0
f127.0.0.1:1111,127.0.0.1:2222	13538	1	70	0	3
f127.0.0.1:1111,127.0.0.1:2222	13542	0
f127.0.0.1:2222,127.0.0.1:1111	13542	1	0	68	4
f127.0.0.1:2222,127.0.0.1:1111	13548	0
f127.0.0.1:1111,127.0.0.1:2222	14538	1	69	0	3
f127.0.0.1:1111,127.0.0.1:2222	14542	0
