f127.0.0.1:1111,127.0.0.1:2222	1111	3
f127.0.0.1:2222,127.0.0.1:1111	1111	4	1223750887	16	4
f127.0.0.1:2222,127.0.0.1:1111	1111	3
f127.0.0.1:1111,127.0.0.1:2222	1115	2
f127.0.0.1:2222,127.0.0.1:1111	1115	3	1223750887	16	4
f127.0.0.1:2222,127.0.0.1:1111	1119	2
f127.0.0.1:2222,127.0.0.1:1111	1123	1
f127.0.0.1:2222,127.0.0.1:1111	1128	0
f127.0.0.1:1111,127.0.0.1:2222	2107	1	17	0	3
f127.0.0.1:1111,127.0.0.1:2222	2111	0
f127.0.0.1:2222,127.0.0.1:1111	2111	1	1223750887	17	4
f127.0.0.1:2222,127.0.0.1:1111	2111	0
f127.0.0.1:2222,127.0.0.1:1111	2111	-1	1223750887	17
f127.0.0.1:1111,127.0.0.1:2222	3107	1	17	0	3
f127.0.0.1:1111,127.0.0.1:2222	3111	0
f127.0.0.1:2222,127.0.0.1:1111	3111	1	1223750887	17	4
f127.0.0.1:2222,127.0.0.1:1111	3116	0
f127.0.0.1:1111,127.0.0.1:2222	3116	1	18	0	3
f127.0.0.1:1111,127.0.0.1:2222	3116	2	19	0	3
f127.0.0.1:1111,127.0.0.1:2222	3120	1
f127.0.0.1:2222,127.0.0.1:1111	3120	2	1223750887	18	4
f127.0.0.1:1111,127.0.0.1:2222	3124	1
f127.0.0.1:2222,127.0.0.1:1111	3124	2	1223750887	19	4
f127.0.0.1:2222,127.0.0.1:1111	3124	1
f127.0.0.1:1111,127.0.0.1:2222	3124	2	20	0	3
f127.0.0.1:1111,127.0.0.1:2222	3128	1
f127.0.0.1:2222,127.0.0.1:1111	3129	2	1223750887	20	4
f127.0.0.1:2222,127.0.0.1:1111	3132	1
f127.0.0.1:1111,127.0.0.1:2222	3132	2	21	0	3
f127.0.0.1:1111,127.0.0.1:2222	3132	3	22	0	3
f127.0.0.1:1111,127.0.0.1:2222	3132	2
f127.0.0.1:1111,127.0.0.1:2222	3132	-1	22	0
f127.0.0.1:1111,127.0.0.1:2222	3136	1
f127.0.0.1:2222,127.0.0.1:1111	3137	2	1223750887	21	4
f127.0.0.1:2222,127.0.0.1:1111	3137	1
f127.0.0.1:1111,127.0.0.1:2222	3137	2	23	0	3
f127.0.0.1:1111,127.0.0.1:2222	3141	1
f127.0.0.1:2222,127.0.0.1:1111	3141	2	1223750887	21	4
f127.0.0.1:2222,127.0.0.1:1111	3145	1
f127.0.0.1:1111,127.0.0.1:2222	3145	2	24	0	3
f127.0.0.1:1111,127.0.0.1:2222	3149	1
f127.0.0.1:2222,127.0.0.1:1111	3149	2	1223750887	21	4
f127.0.0.1:2222,127.0.0.1:1111	3149	1
f127.0.0.1:2222,127.0.0.1:1111	3149	-1	1223750887	21
f127.0.0.1:2222,127.0.0.1:1111	3150	0
f127.0.0.1:1111,127.0.0.1:2222	4145	1	22	0	3
f127.0.0.1:1111,127.0.0.1:2222	4149	0
f127.0.0.1:2222,127.0.0.1:1111	4149	1	1223750887	22	4
f127.0.0.1:2222,127.0.0.1:1111	4154	0
f127.0.0.1:1111,127.0.0.1:2222	4154	1	23	0	3
f127.0.0.1:1111,127.0.0.1:2222	4154	2	24	0	3
f127.0.0.1:1111,127.0.0.1:2222	4158	1
f127.0.0.1:2222,127.0.0.1:1111	4158	2	1223750887	23	4
f127.0.0.1:1111,127.0.0.1:2222	4162	1
f127.0.0.1:2222,127.0.0.1:1111	4162	2	1223750887	24	4
f127.0.0.1:2222,127.0.0.1:1111	4162	1
f127.0.0.1:1111,127.0.0.1:2222	4162	2	25	0	3
f127.0.0.1:1111,127.0.0.1:2222	4166	1
f127.0.0.1:2222,127.0.0.1:1111	4166	2	1223750887	25	4
f127.0.0.1:2222,127.0.0.1:1111	4170	1
f127.0.0.1:1111,127.0.0.1:2222	4170	2	26	0	3
f127.0.0.1:1111,127.0.0.1:2222	4170	3	27	0	3
f127.0.0.1:1111,127.0.0.1:2222	4174	2
f127.0.0.1:2222,127.0.0.1:1111	4175	3	1223750887	26	4
f127.0.0.1:2222,127.0.0.1:1111	4175	2
f127.0.0.1:1111,127.0.0.1:2222	4175	3	28	0	3
f127.0.0.1:1111,127.0.0.1:2222	4178	2
f127.0.0.1:2222,127.0.0.1:1111	4178	3	1223750887	27	4
f127.0.0.1:1111,127.0.0.1:2222	4183	2
f127.0.0.1:2222,127.0.0.1:1111	4183	3	1223750887	28	4
f127.0.0.1:2222,127.0.0.1:1111	4183	2
f127.0.0.1:1111,127.0.0.1:2222	4183	3	29	0	3
f127.0.0.1:2222,127.0.0.1:1111	4187	2
f127.0.0.1:1111,127.0.0.1:2222	4187	3	30	0	3
f127.0.0.1:1111,127.0.0.1:2222	4187	4	31	0	3
f127.0.0.1:1111,127.0.0.1:2222	4187	3
f127.0.0.1:2222,127.0.0.1:1111	4187	4	1223750887	29	4
f127.0.0.1:1111,127.0.0.1:2222	4195	3
f127.0.0.1:2222,127.0.0.1:1111	4195	4	1223750887	30	4
f127.0.0.1:2222,127.0.0.1:1111	4195	3
f127.0.0.1:1111,127.0.0.1:2222	4195	4	32	0	3
f127.0.0.1:2222,127.0.0.1:1111	4196	3
f127.0.0.1:1111,127.0.0.1:2222	4196	4	33	0	3
f127.0.0.1:1111,127.0.0.1:2222	4196	3
f127.0.0.1:1111,127.0.0.1:2222	4196	-1	33	0
f127.0.0.1:1111,127.0.0.1:2222	4199	2
f127.0.0.1:2222,127.0.0.1:1111	4199	3	1223750887	31	4
f127.0.0.1:1111,127.0.0.1:2222	4203	2
f127.0.0.1:2222,127.0.0.1:1111	4203	3	1223750887	32	4
f127.0.0.1:2222,127.0.0.1:1111	4207	2
f127.0.0.1:2222,127.0.0.1:1111	4208	1
f127.0.0.1:1111,127.0.0.1:2222	4208	2	34	0	3
f127.0.0.1:1111,127.0.0.1:2222	4208	3	35	0	3
f127.0.0.1:1111,127.0.0.1:2222	4208	4	36	0	3
f127.0.0.1:1111,127.0.0.1:2222	4212	3
f127.0.0.1:2222,127.0.0.1:1111	4212	4	1223750887	32	4
f127.0.0.1:1111,127.0.0.1:2222	4216	3
f127.0.0.1:2222,127.0.0.1:1111	4216	4	1223750887	32	4
f127.0.0.1:2222,127.0.0.1:1111	4216	3
f127.0.0.1:1111,127.0.0.1:2222	4216	4	37	0	3
f127.0.0.1:1111,127.0.0.1:2222	4219	3
f127.0.0.1:2222,127.0.0.1:1111	4220	4	1223750887	32	4
f127.0.0.1:2222,127.0.0.1:1111	4220	3
f127.0.0.1:1111,127.0.0.1:2222	4224	2
f127.0.0.1:2222,127.0.0.1:1111	4224	3	1223750887	32	4
f127.0.0.1:2222,127.0.0.1:1111	4228	2
f127.0.0.1:2222,127.0.0.1:1111	4232	1
f127.0.0.1:2222,127.0.0.1:1111	4236	0
f127.0.0.1:1111,127.0.0.1:2222	5216	1	33	0	3
f127.0.0.1:1111,127.0.0.1:2222	5220	0
f127.0.0.1:2222,127.0.0.1:1111	5220	1	1223750887	33	4
f127.0.0.1:2222,127.0.0.1:1111	5225	0
f127.0.0.1:1111,127.0.0.1:2222	5225	1	34	0	3
f127.0.0.1:1111,127.0.0.1:2222	5225	2	35	0	3
f127.0.0.1:1111,127.0.0.1:2222	5229	1
f127.0.0.1:2222,127.0.0.1:1111	5229	2	1223750887	34	4
f127.0.0.1:1111,127.0.0.1:2222	5233	1
f127.0.0.1:2222,127.0.0.1:1111	5233	2	1223750887	35	4
f127.0.0.1:2222,127.0.0.1:1111	5233	1
f127.0.0.1:1111,127.0.0.1:2222	5233	2	36	0	3
f127.0.0.1:1111,127.0.0.1:2222	5237	1
f127.0.0.1:2222,127.0.0.1:1111	5237	2	1223750887	36	4
f127.0.0.1:2222,127.0.0.1:1111	5241	1
f127.0.0.1:1111,127.0.0.1:2222	5241	2	37	0	3
f127.0.0.1:1111,127.0.0.1:2222	5241	3	38	0	3
f127.0.0.1:1111,127.0.0.1:2222	5245	2
f127.0.0.1:2222,127.0.0.1:1111	5245	3	1223750887	37	4
f127.0.0.1:2222,127.0.0.1:1111	5246	2
f127.0.0.1:1111,127.0.0.1:2222	5246	3	39	0	3
f127.0.0.1:1111,127.0.0.1:2222	5249	2
f127.0.0.1:2222,127.0.0.1:1111	5249	3	1223750887	38	4
f127.0.0.1:1111,127.0.0.1:2222	5254	2
f127.0.0.1:2222,127.0.0.1:1111	5254	3	1223750887	39	4
f127.0.0.1:2222,127.0.0.1:1111	5254	2
f127.0.0.1:1111,127.0.0.1:2222	5254	3	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	5254	2
f127.0.0.1:1111,127.0.0.1:2222	5254	-1	40	0
f127.0.0.1:2222,127.0.0.1:1111	5258	1
f127.0.0.1:1111,127.0.0.1:2222	5258	2	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	5258	3	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	5262	2
f127.0.0.1:2222,127.0.0.1:1111	5262	3	1223750887	39	4
f127.0.0.1:2222,127.0.0.1:1111	5262	2
f127.0.0.1:2222,127.0.0.1:1111	5262	-1	1223750887	39
f127.0.0.1:1111,127.0.0.1:2222	5266	1
f127.0.0.1:2222,127.0.0.1:1111	5266	2	1223750887	39	4
f127.0.0.1:2222,127.0.0.1:1111	5266	1
f127.0.0.1:2222,127.0.0.1:1111	5266	-1	1223750887	39
f127.0.0.1:2222,127.0.0.1:1111	5266	0
f127.0.0.1:1111,127.0.0.1:2222	5266	1	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	5270	0
f127.0.0.1:2222,127.0.0.1:1111	5270	1	1223750887	39	4
f127.0.0.1:2222,127.0.0.1:1111	5275	0
f127.0.0.1:1111,127.0.0.1:2222	6266	1	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	6270	0
f127.0.0.1:2222,127.0.0.1:1111	6271	1	1223750887	40	4
f127.0.0.1:2222,127.0.0.1:1111	6275	0
f127.0.0.1:1111,127.0.0.1:2222	6275	1	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	6275	2	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	6279	1
f127.0.0.1:2222,127.0.0.1:1111	6279	2	1223750887	41	4
f127.0.0.1:1111,127.0.0.1:2222	6283	1
f127.0.0.1:2222,127.0.0.1:1111	6283	2	1223750887	42	4
f127.0.0.1:2222,127.0.0.1:1111	6284	1
f127.0.0.1:1111,127.0.0.1:2222	6284	2	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	6288	1
f127.0.0.1:2222,127.0.0.1:1111	6288	2	1223750887	43	4
f127.0.0.1:2222,127.0.0.1:1111	6288	1
f127.0.0.1:2222,127.0.0.1:1111	6288	-1	1223750887	43
f127.0.0.1:2222,127.0.0.1:1111	6292	0
f127.0.0.1:1111,127.0.0.1:2222	6292	1	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	6292	0
f127.0.0.1:1111,127.0.0.1:2222	6292	-1	44	0
f127.0.0.1:1111,127.0.0.1:2222	6292	1	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	6296	0
f127.0.0.1:2222,127.0.0.1:1111	6296	1	1223750887	43	4
f127.0.0.1:2222,127.0.0.1:1111	6300	0
f127.0.0.1:1111,127.0.0.1:2222	6300	1	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	6304	0
f127.0.0.1:2222,127.0.0.1:1111	6304	1	1223750887	43	4
f127.0.0.1:2222,127.0.0.1:1111	6309	0
f127.0.0.1:1111,127.0.0.1:2222	7300	1	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	7304	0
f127.0.0.1:2222,127.0.0.1:1111	7305	1	1223750887	44	4
f127.0.0.1:2222,127.0.0.1:1111	7309	0
f127.0.0.1:1111,127.0.0.1:2222	7309	1	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	7309	2	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	7313	1
f127.0.0.1:2222,127.0.0.1:1111	7313	2	1223750887	45	4
f127.0.0.1:1111,127.0.0.1:2222	7317	1
f127.0.0.1:2222,127.0.0.1:1111	7317	2	1223750887	46	4
f127.0.0.1:2222,127.0.0.1:1111	7317	1
f127.0.0.1:1111,127.0.0.1:2222	7318	2	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	7322	1
f127.0.0.1:2222,127.0.0.1:1111	7322	2	1223750887	47	4
f127.0.0.1:2222,127.0.0.1:1111	7322	1
f127.0.0.1:2222,127.0.0.1:1111	7322	-1	1223750887	47
f127.0.0.1:2222,127.0.0.1:1111	7326	0
f127.0.0.1:1111,127.0.0.1:2222	7326	1	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	7326	2	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	7330	1
f127.0.0.1:2222,127.0.0.1:1111	7330	2	1223750887	48	4
f127.0.0.1:1111,127.0.0.1:2222	7334	1
f127.0.0.1:2222,127.0.0.1:1111	7334	2	1223750887	49	4
f127.0.0.1:2222,127.0.0.1:1111	7334	1
f127.0.0.1:1111,127.0.0.1:2222	7334	2	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	7334	3	51	0	3
